"customer_id","first_name","last_name","email","phone_number","date_of_birth","address","city","state","zip_code"
"C1542","Junior","York","junior.york@example.com","(529) 387-9719","1966-10-17","274 Lexington Ave","New York","New York","10001"
"C1543","Marilyn","Wiley","marilyn.wiley@example.com","(906) 556-1614","2001-10-19","7096 Main St","New York","New York","10002"
"C1544","Selena","Hebert","selena.hebert@example.com","(810) 949-9219","1974-01-20","7534 Broadway","New York","New York","10005"
"C1545","Selena","Adkins","selena.adkins@example.com","(781) 727-3979","1986-08-23","3563 Madison Ave","New York","New York","10004"
"C1546","Erica","Sloan","erica.sloan@example.com","(827) 484-7074","2005-11-09","1181 5th Ave","New York","New York","10005"
"C1547","Payton","Nolan","payton.nolan@example.com","(920) 420-6739","1964-06-02","3863 Broadway","New York","New York","10005"
"C1548","Leticia","Parks","leticia.parks@example.com","(665) 240-9995","1971-02-11","419 Main St","New York","New York","10005"
"C1549","Carolyn","Sosa","carolyn.sosa@example.com","(757) 439-9363","1972-02-11","2786 Lexington Ave","New York","New York","10003"
"C1550","German","Higgins","german.higgins@example.com","(820) 224-5606","1971-05-10","2353 Lexington Ave","New York","New York","10001"
"C1551","Heath","Romero","heath.romero@example.com","(667) 651-5107","1995-05-21","4792 Main St","New York","New York","10002"
"C1552","Davion","Friedman","davion.friedman@example.com","(907) 365-2543","1994-01-30","1627 5th Ave","New York","New York","10005"
"C1553","Danny","Thomas","danny.thomas@example.com","(326) 314-8092","2005-03-15","6749 5th Ave","New York","New York","10002"
"C1554","Sawyer","Little","sawyer.little@example.com","(256) 962-6371","1972-09-21","9329 Lexington Ave","New York","New York","10003"
"C1555","Uriel","Brennan","uriel.brennan@example.com","(274) 959-8132","1976-10-21","4864 Madison Ave","New York","New York","10001"
"C1556","Madden","Roman","madden.roman@example.com","(592) 429-9427","1966-03-25","652 Lexington Ave","New York","New York","10004"
"C1557","Keshawn","Singh","keshawn.singh@example.com","(863) 478-9610","1997-08-02","575 Lexington Ave","New York","New York","10002"
"C1558","Barrett","Obrien","barrett.obrien@example.com","(673) 255-2613","2005-09-27","2951 Main St","New York","New York","10005"
"C1559","Gisselle","Villanueva","gisselle.villanueva@example.com","(250) 787-3390","1999-05-20","9626 Main St","New York","New York","10002"
"C1560","Demetrius","Mendez","demetrius.mendez@example.com","(753) 572-4939","1964-03-05","7255 Broadway","New York","New York","10005"
"C1561","Harold","David","harold.david@example.com","(874) 433-3140","1970-03-08","7792 Broadway","New York","New York","10003"
"C1562","Terrell","Guerra","terrell.guerra@example.com","(396) 325-9469","1960-12-03","3182 Main St","Trenton","New Jersey","7002"
"C1563","Davion","Hahn","davion.hahn@example.com","(629) 292-1581","1969-06-22","2389 Lexington Ave","New York","New York","10005"
"C1564","Brice","Phillips","brice.phillips@example.com","(636) 616-9871","1978-12-07","3243 Main St","New York","New York","10002"
"C1565","Alvaro","Le","alvaro.le@example.com","(946) 501-6322","1976-06-13","8091 Main St","New York","New York","10003"
"C1566","Darien","Young","darien.young@example.com","(653) 545-3079","1969-02-14","8441 5th Ave","New York","New York","10002"
"C1567","Hayley","Chung","hayley.chung@example.com","(234) 866-3342","1991-11-24","3991 5th Ave","New York","New York","10002"
"C1568","Ellis","Maldonado","ellis.maldonado@example.com","(563) 760-1845","2000-03-01","8707 5th Ave","New York","New York","10002"
"C1569","Alena","Ibarra","alena.ibarra@example.com","(463) 272-8528","1969-10-14","470 Main St","Jersey City","New Jersey","7001"
"C1570","Emily","Davidson","emily.davidson@example.com","(225) 837-7466","1967-12-29","7880 Madison Ave","New York","New York","10003"
"C1571","Nickolas","Stephens","nickolas.stephens@example.com","(293) 395-1920","1960-01-20","128 Broadway","New York","New York","10001"
"C1572","Lamont","Prince","lamont.prince@example.com","(830) 465-8045","2001-02-14","2401 Madison Ave","New York","New York","10003"
"C1573","Gunner","Boone","gunner.boone@example.com","(764) 487-9229","2003-03-30","4342 Broadway","New York","New York","10004"
"C1574","Kaitlin","Cooke","kaitlin.cooke@example.com","(442) 523-5309","1973-07-02","4845 Lexington Ave","New York","New York","10002"
"C1575","Sam","Gross","sam.gross@example.com","(856) 203-4927","1998-04-23","3721 Lexington Ave","New York","New York","10004"
"C1576","Nathaly","Stuart","nathaly.stuart@example.com","(576) 421-3401","1997-08-07","3839 Broadway","New York","New York","10001"
"C1577","Frankie","Yang","frankie.yang@example.com","(427) 491-5892","1966-10-09","7941 Madison Ave","Paterson","New Jersey","7002"
"C1578","Alexus","Greer","alexus.greer@example.com","(942) 775-5940","1998-09-01","7665 Lexington Ave","New York","New York","10002"
"C1579","Julianne","Shaw","julianne.shaw@example.com","(344) 979-2189","1989-10-06","8037 Lexington Ave","New York","New York","10004"
"C1580","Raelynn","Lara","raelynn.lara@example.com","(338) 778-2475","1996-04-07","7968 Main St","Trenton","New Jersey","7003"
"C1581","Leland","Chang","leland.chang@example.com","(946) 306-1589","1975-12-30","6832 5th Ave","Trenton","New Jersey","7005"
"C1582","Hayley","Webb","hayley.webb@example.com","(593) 962-9625","1997-01-20","2021 Lexington Ave","New York","New York","10001"
"C1583","Teagan","Rodriguez","teagan.rodriguez@example.com","(778) 698-3890","2003-12-22","9660 Lexington Ave","New York","New York","10001"
"C1584","Kaylyn","Joyce","kaylyn.joyce@example.com","(992) 214-9546","1985-08-29","7388 Madison Ave","Jersey City","New Jersey","7002"
"C1585","Carleigh","Garrison","carleigh.garrison@example.com","(905) 720-4006","1977-03-18","3253 5th Ave","New York","New York","10003"
"C1586","Brycen","York","brycen.york@example.com","(553) 586-2011","1967-10-11","3794 5th Ave","New York","New York","10005"
"C1587","Rigoberto","Gibson","rigoberto.gibson@example.com","(296) 378-9200","1988-09-07","5916 Main St","New York","New York","10001"
"C1588","Yael","Garcia","yael.garcia@example.com","(471) 736-9895","1963-08-01","1953 Madison Ave","New York","New York","10003"
"C1589","Gunnar","Gray","gunnar.gray@example.com","(366) 247-9099","1967-06-25","9020 Broadway","New York","New York","10001"
"C1590","Emilee","Thompson","emilee.thompson@example.com","(244) 507-6929","1984-09-17","2559 Broadway","New York","New York","10002"
"C1591","Emmett","Chandler","emmett.chandler@example.com","(920) 371-9172","1966-04-22","6938 Main St","New York","New York","10001"
"C1592","Elvis","Kaufman","elvis.kaufman@example.com","(360) 318-9801","1985-04-14","7928 Madison Ave","New York","New York","10005"
"C1593","Rayna","Gates","rayna.gates@example.com","(743) 644-1794","1990-01-31","206 Madison Ave","New York","New York","10005"
"C1594","Darryl","Wiley","darryl.wiley@example.com","(803) 954-9340","2004-09-21","670 5th Ave","New York","New York","10003"
"C1596","Easton","Zavala","easton.zavala@example.com","(260) 937-2290","1964-07-19","6348 Broadway","New York","New York","10005"
"C1597","Susan","Wiggins","susan.wiggins@example.com","(657) 753-1866","2001-02-24","2634 Lexington Ave","Trenton","New Jersey","7003"
"C1598","Cordell","Vazquez","cordell.vazquez@example.com","(828) 310-6629","1980-11-23","5939 Madison Ave","New York","New York","10002"
"C1599","Teagan","Fletcher","teagan.fletcher@example.com","(530) 685-7632","1965-06-08","8021 Broadway","New York","New York","10001"
"C1600","Camden","Mcclure","camden.mcclure@example.com","(701) 702-7888","2005-11-14","1994 Broadway","New York","New York","10001"
"C1601","America","Buchanan","america.buchanan@example.com","(579) 603-7694","1997-05-11","7068 Broadway","New York","New York","10001"
"C1602","Avery","Koch","avery.koch@example.com","(309) 304-6775","1992-02-14","9047 Broadway","New York","New York","10001"
"C1603","Devan","Hall","devan.hall@example.com","(491) 231-7417","1988-05-21","2770 5th Ave","New York","New York","10004"
"C1604","Jensen","Mccullough","jensen.mccullough@example.com","(609) 770-5911","1962-02-14","1651 Main St","New York","New York","10003"
"C1605","Kristin","Hickman","kristin.hickman@example.com","(873) 990-7401","2001-10-20","4999 Main St","New York","New York","10002"
"C1606","Vivian","Bright","vivian.bright@example.com","(701) 299-7960","1969-10-18","6537 Madison Ave","New York","New York","10004"
"C1607","Rosa","Rosales","rosa.rosales@example.com","(663) 896-4395","1964-10-21","9406 Broadway","New York","New York","10004"
"C1608","Mila","Poole","mila.poole@example.com","(739) 330-3024","1979-07-13","7171 Lexington Ave","Paterson","New Jersey","7004"
"C1609","Callum","Mccormick","callum.mccormick@example.com","(389) 369-7337","1964-09-26","730 5th Ave","New York","New York","10003"
"C1610","Jakob","Luna","jakob.luna@example.com","(865) 738-6886","1983-10-28","6033 Broadway","Newark","New Jersey","7001"
"C1611","George","Meyers","george.meyers@example.com","(352) 333-8402","1980-03-05","8306 5th Ave","New York","New York","10004"
"C1612","Bradyn","Pham","bradyn.pham@example.com","(795) 501-3620","1972-08-20","8439 Main St","New York","New York","10001"
"C1613","Konner","Pierce","konner.pierce@example.com","(972) 494-8034","1994-12-15","7980 Madison Ave","New York","New York","10004"
"C1614","Tucker","Haas","tucker.haas@example.com","(398) 583-8097","1980-12-30","821 Madison Ave","New York","New York","10002"
"C1615","Lainey","York","lainey.york@example.com","(946) 959-9384","1971-02-18","4833 5th Ave","Newark","New Jersey","7002"
"C1616","Ava","Chan","ava.chan@example.com","(422) 730-3123","1993-04-23","3772 Broadway","New York","New York","10004"
"C1617","Marquise","Pacheco","marquise.pacheco@example.com","(704) 244-5164","2001-11-16","6609 Lexington Ave","New York","New York","10003"
"C1618","Natasha","Valdez","natasha.valdez@example.com","(289) 725-2292","1985-01-12","2195 Broadway","Paterson","New Jersey","7005"
"C1619","Talia","Barrett","talia.barrett@example.com","(635) 567-8423","1999-03-01","689 Main St","New York","New York","10002"
"C1620","Kailyn","Torres","kailyn.torres@example.com","(434) 220-5447","1973-01-31","2743 Madison Ave","New York","New York","10004"
"C1621","Uriah","Pennington","uriah.pennington@example.com","(990) 949-5149","1977-03-19","8605 Madison Ave","New York","New York","10002"
"C1622","Cesar","Hunter","cesar.hunter@example.com","(212) 342-2825","1977-07-03","3536 Lexington Ave","New York","New York","10004"
"C1623","Aliana","Blake","aliana.blake@example.com","(308) 459-7475","1967-08-06","8024 Lexington Ave","New York","New York","10004"
"C1624","Houston","Burnett","houston.burnett@example.com","(863) 701-4613","1980-10-19","4852 Lexington Ave","New York","New York","10004"
"C1625","Braden","Nicholson","braden.nicholson@example.com","(440) 728-1842","1967-03-25","386 5th Ave","New York","New York","10003"
"C1626","Mireya","Sutton","mireya.sutton@example.com","(828) 893-5005","1984-11-01","1744 Broadway","New York","New York","10001"
"C1627","Jason","Foss","jason.foss@example.com","(277) 585-2432","1988-02-20","6827 Lexington Ave","New York","New York","10001"
"C1628","Simon","Roup","simon.roup@example.com","(610) 645-4123","1968-09-17","9784 Broadway","New York","New York","10005"
"C1629","Peter","Monroe","peter.monroe@example.com","(268) 998-1588","1973-08-15","549 Broadway","Paterson","New Jersey","7001"
"C1630","Brian","Champaigne","brian.champaigne@example.com","(252) 860-7994","1988-09-29","7973 Madison Ave","New York","New York","10002"
"C1631","Alex","Sweetwater","alex.sweetwater@example.com","(825) 657-4731","1981-08-04","9062 Lexington Ave","New York","New York","10001"
"C1632","Ricardo","Ruiz","ricardo.ruiz@example.com","(990) 552-6476","1994-01-20","2494 5th Ave","Trenton","New Jersey","7005"
"C1633","Leo","Cooper","leo.cooper@example.com","(483) 788-7219","1990-04-22","6973 Main St","Trenton","New Jersey","7005"
"C1634","Braedon","Welch","braedon.welch@example.com","(547) 946-9585","1991-07-09","9902 5th Ave","New York","New York","10001"
"C1635","Graham","Villa","graham.villa@example.com","(935) 607-4362","1984-12-18","5762 Broadway","New York","New York","10003"
"C1636","Kyle","Ali","kyle.ali@example.com","(348) 258-7973","1973-05-31","221 5th Ave","New York","New York","10002"
"C1637","Giovanna","Romero","giovanna.romero@example.com","(918) 428-9679","1982-01-21","1356 Main St","Paterson","New Jersey","7001"
"C1638","Natalya","Norman","natalya.norman@example.com","(897) 850-1519","1995-02-15","5218 Main St","New York","New York","10004"
"C1639","Connor","Carrillo","connor.carrillo@example.com","(642) 780-9938","2005-08-03","7877 Main St","New York","New York","10005"
"C1640","Owen","Burch","owen.burch@example.com","(824) 756-6449","1979-06-05","2782 Main St","New York","New York","10002"
"C1641","Abel","Bush","abel.bush@example.com","(881) 738-7902","1978-11-03","4856 Lexington Ave","New York","New York","10002"
"C1642","Selina","Mullins","selina.mullins@example.com","(452) 481-8494","2000-02-17","868 Main St","New York","New York","10005"
"C1643","Marilyn","Chaney","marilyn.chaney@example.com","(928) 305-7227","1999-03-28","5768 5th Ave","New York","New York","10002"
"C1644","Camron","Keller","camron.keller@example.com","(829) 361-4763","2004-09-26","4659 Main St","New York","New York","10004"
"C1645","Ali","Benjamin","ali.benjamin@example.com","(633) 658-3370","1981-04-01","8474 Broadway","New York","New York","10001"
"C1646","Joy","Sellers","joy.sellers@example.com","(850) 610-5967","2005-06-24","3068 Broadway","Paterson","New Jersey","7002"
"C1647","Charlie","Brady","charlie.brady@example.com","(963) 457-4126","1975-04-18","6082 Main St","New York","New York","10005"
"C1648","Carleigh","Hendricks","carleigh.hendricks@example.com","(230) 784-1928","1977-07-19","77 Madison Ave","New York","New York","10002"
"C1649","Adalyn","Hess","adalyn.hess@example.com","(427) 255-2428","1968-09-19","5488 Lexington Ave","New York","New York","10004"
"C1650","Selina","Tapia","selina.tapia@example.com","(793) 440-6931","2000-12-14","2186 Lexington Ave","New York","New York","10003"
"C1651","Ronald","Lamb","ronald.lamb@example.com","(703) 838-9291","1970-01-03","9605 Main St","New York","New York","10004"
"C1652","Ernesto","Beltran","ernesto.beltran@example.com","(587) 274-3039","1992-10-17","918 Main St","New York","New York","10003"
"C1653","Lawrence","Obrien","lawrence.obrien@example.com","(896) 741-2662","1974-09-10","2673 Main St","New York","New York","10003"
"C1654","Trinity","Estes","trinity.estes@example.com","(468) 227-9156","1966-10-28","3153 Madison Ave","New York","New York","10002"
"C1655","Amina","Bush","amina.bush@example.com","(953) 573-6229","1996-01-05","2140 5th Ave","New York","New York","10005"
"C1656","Mayra","Lynn","mayra.lynn@example.com","(864) 422-1560","1960-05-14","1198 Lexington Ave","New York","New York","10004"
"C1657","Ally","Brennan","ally.brennan@example.com","(563) 338-4423","2004-12-22","2748 Broadway","New York","New York","10001"
